Cell,X,Y
Cell1098607,807.8035336705096,-14536.041870283807
Cell1098687,1857.9470453378883,31752.82074251544
Cell1099209,-5312.332674228455,-3951.044628682312
Cell1099424,8217.269827642403,1079.7055540468953
Cell1099934,-10041.66241827649,-1357.7001260749396
Cell1100024,-3916.5632693139364,-14117.711104991644
Cell1100406,150.540471991449,-7199.238152983746
Cell1100572,-3344.388139259063,3060.7396232997935
Cell1100691,11248.302698829899,3395.713924374019
Cell1101147,12171.723544217528,3066.5553744044023
Cell1101256,-13120.949943182619,1277.788200308549
Cell1102477,2609.1712211529157,-6338.383046317837
Cell1102683,-12963.46164078874,2216.4230608327375
Cell1103601,-3718.892092022215,-3214.9826389647747
Cell1104399,-10088.318135543188,-7784.311348028828
Cell1104648,5147.662690526051,32881.09123412687
Cell1105279,-13344.524816270266,-6298.448478446644
Cell1105587,-2283.8574525162744,-7885.332043276403
Cell1105990,-10517.04801277391,11192.116003268347
Cell1106400,-9437.575232912925,12363.440575875698
Cell1106411,-14308.53551190618,6704.770340810296
Cell1106711,10189.46218958945,-10188.278178432474
Cell1107117,5789.223496396822,-12417.79524374462
Cell1107437,18093.189996917332,-11072.693813101125
Cell1107771,11380.375753239363,-9511.386667163066
Cell1107952,-187.55901852908585,4699.025275327973
Cell1108106,23617.584443941698,-6049.381542201386
Cell1108267,-8528.436854227606,-10668.39275577606
Cell1108332,7534.207846532639,34270.63646119271
Cell1108923,-3519.9151139033897,-10637.359226728675
Cell1109279,1914.0593342214422,-10950.653816866788
Cell1109912,1675.8433941297433,29618.831178507455
Cell1110016,1170.2272028884063,37029.63179112291
Cell1110361,-15031.274211682043,1485.661090143013
Cell1110377,-5635.569613543184,-5831.708849925571
Cell1110827,5942.368981071857,-15147.95007775367
Cell1111930,6687.810112222096,-14365.859734210531
Cell1112160,-11867.294108856502,-5272.553590449616
Cell1112707,5385.640202178109,-13286.959369735885
Cell1112729,3071.241280663343,-14450.284054998516
Cell1113316,-1347.8569268458423,-9266.252456022918
Cell1113561,-3725.6051400380984,-14467.182375212025
Cell1114225,11897.677156007498,2717.9263110281418
Cell1114414,4011.161810210857,-11566.376921089797
Cell1114661,22502.26294138782,-13717.002146266823
Cell1114673,-3858.172095713973,-13201.605305189498
Cell1114924,8946.23864303543,-17087.94302127779
Cell1115106,-5864.935695774632,-6926.222263262224
Cell1115514,-15087.586388890228,1845.8177475540615
Cell1115577,1348.63264992782,29037.18382588483
Cell1115956,-9.32065684830372,4053.1068177582956
Cell1116071,-5229.561749627393,-3776.191029678535
Cell1116382,1939.3741545942573,-13900.925978116911
Cell1116511,-8465.831390160576,-3550.496070184977
Cell1116513,6434.748844941015,-6739.001766293807
Cell1116798,-6301.959056314351,-7336.377428478842
Cell1116874,-8699.5348246464,13217.866950292466
Cell1116909,2658.222264322193,4831.950783991477
Cell1117238,-977.7316190770704,-10298.39162630178
Cell1117280,-7141.784618529974,20760.257544274933
Cell1117771,8670.279005128808,38904.18394390301
Cell1117800,6693.515711694639,38862.55230155293
Cell1117830,-551.9273676011571,27421.761108712315
Cell1117868,-10247.81904772707,-2711.8544939577673
Cell1119221,9669.959248110958,36491.493664885245
Cell1119273,-5228.536988588512,-5336.885301685045
Cell1119714,-7416.807801820932,642.7600714397882
Cell1119834,-13845.971269185959,5650.24696453149
Cell1119848,5204.123278321949,-9238.76120093036
Cell1120337,-13290.807408687162,7872.061715992687
Cell1120433,7714.922900452692,34351.36213775367
Cell1120573,-13257.006281657588,-1618.8726290061645
Cell1120681,22641.79700868289,-5514.3553436900365
Cell1120777,-2787.4054776126304,-13785.770924257262
Cell1121532,11657.170835516687,-13945.965390506559
Cell1121815,-1783.280704933898,-5806.1747073742445
Cell1122199,1192.2420473582545,-5680.850617357665
Cell1122360,14645.46833867725,-13423.765701743981
Cell1123017,10534.00051201251,-14064.749298670884
Cell1123270,-10956.888522013911,3265.231306348149
Cell1123838,9129.054297023946,37821.708053923576
Cell1123894,-9071.59595523804,-4356.616331555391
Cell1124004,1325.4196358255917,-4763.0006305571405
Cell1124646,19312.783248369826,-13735.509914058825
Cell1124647,2740.77483148278,-7668.850443598694
Cell1125062,-5772.27381791968,-7293.3350912064525
Cell1125324,-3365.4648460901008,-9794.171499805687
Cell1125940,-10260.466028637087,-5278.674680220741
Cell1126251,-1646.374126163832,-6446.962019572134
Cell1126315,5335.079584426095,38585.80225339158
Cell1126513,13257.714006940667,-2736.3827875039424
Cell1126533,-4592.144823425083,8168.548802535863
Cell1126542,-15076.78758793433,586.1057054153395
Cell1127289,13638.49381249748,-2616.4363653865394
Cell1127718,13406.778664626634,-14465.834864942748
Cell1127781,-10525.397127855611,-4465.5852611201135
Cell1128237,2227.74718906053,22728.20317814497
Cell1128257,-1647.0078668618105,-7322.815840844874
Cell1128349,-7628.766013007655,-5462.583269519546
Cell1128353,-7770.697372815358,-9807.181593435906
Cell1129560,-15049.368152808916,-2252.847009134747
Cell1129678,-10961.948783239524,-8431.625368229148
Cell1130034,3374.474636176865,30527.8258202715
Cell1130065,-6188.182500468205,-2076.412836983629
Cell1130577,5256.314807591759,-7892.31078946104
Cell1130943,-15789.839055257002,4856.933493998728
Cell1131457,-6097.048550300172,5969.460185797054
Cell1131833,6339.731748613768,32903.05744688805
Cell1131992,-10409.712680941717,-4605.9012530665395
Cell1132131,-490.7734165351225,-9557.516352662235
Cell1132306,-6118.668760116794,-5771.772617716744
Cell1132872,-1481.84150667703,32757.547535529873
Cell1133108,-6626.113750943363,21943.41734846793
Cell1133169,-4184.382074504664,12577.598624355616
Cell1133564,19472.26253717531,-4097.195913194159
Cell1133694,-302.13591449737163,27536.01404394763
Cell1133715,-6210.559968524629,-11473.441547529083
Cell1133730,-717.5659387737098,-11097.18053216406
Cell1133764,22901.04695847848,-9505.275978588706
Cell1133868,-540.5831053407134,-15851.986216044814
Cell1134297,-4089.9541378046824,-10835.727780388523
Cell1134647,-9425.950781475865,-6734.291757931925
Cell1134891,-8679.085406958644,12217.042129637219
Cell1135281,6553.8206023645125,-16248.507757583051
Cell1135329,1847.4182435632515,5637.461940125315
Cell1135520,-1751.616347167645,-4329.774344299418
Cell1135888,-13234.63063913491,6083.101211384777
Cell1136704,3226.8313554681063,7432.239566722155
Cell1136912,1290.1026660747104,24278.516752094107
Cell1136958,5495.472695338871,-14996.10093891567
Cell1137391,8913.249809579438,-4512.97326157096
Cell1137433,2726.786902981503,38266.44227766038
Cell1137703,-7983.953089052315,-7272.218488211496
Cell1137895,13708.94917164213,-15949.164860987166
Cell1137931,-1757.8756048992107,-5981.653727688868
Cell1137991,2177.9285568636806,-13825.356340480748
Cell1138124,-3076.063408973111,-4256.573003383831
Cell1138142,3963.170971439939,-11726.21674234206
Cell1138167,10816.300263563722,11347.515195255444
Cell1138599,9385.944210318998,36701.17863359944
Cell1138843,14491.110216572828,2914.067228457153
Cell1140077,-13035.77317864357,-6911.231994672994
Cell1140276,13046.418185668152,-16190.915996689082
Cell1140835,13406.212065020765,-14235.23011086754
Cell1141201,2204.1263124866646,-12808.145586402834
Cell1141426,-7212.59121134229,-8523.221559361775
Cell1142065,5188.019970199329,38076.98849806097
Cell1142183,-3354.437174570865,-10598.689600763993
Cell1142242,6854.03996634607,-12458.70357295428
Cell1142298,-9434.382255174718,15156.859365978755
Cell1142301,-9429.502571583387,5497.20522296222
Cell1142973,6359.687117283367,38673.752188587154
Cell1143263,-8218.908086365507,18688.207804513775
Cell1143669,-1919.4927478272577,-1699.8547124216261
Cell1143821,-3939.008810640305,134.7110804155556
Cell1144505,-14707.6240660919,-567.1690264511063
Cell1144594,8371.10413295353,-16339.906594743023
Cell1144729,-5045.306756206457,-9289.10939654348
Cell1144860,-12288.705602885004,1623.157504955036
Cell1144864,-5500.49365648945,-2922.3534899422225
Cell1145028,-10994.76074066864,-8503.020403403953
Cell1145146,-11191.46492463857,12110.544151024209
Cell1145186,-6182.737739511989,-12993.658631224394
Cell1145876,153.7155123753832,-11002.918042926909
Cell1146206,16694.107759659128,-4133.1797141593715
Cell1146628,756.2351471328926,23159.499982244
Cell1147003,-1440.0001245360709,33141.31620963722
Cell1147653,-10886.516100063982,-5836.884629919875
Cell1148035,-9424.157067951326,-1425.9999929715393
Cell1148125,-7959.1679974865965,9997.879588083966
Cell1148209,-2873.7252938291945,-4743.308644662098
Cell1148547,22757.578610324686,-5559.65175731078
Cell1148579,12643.825018443105,-16229.546964980324
Cell1148677,1253.3312216253476,-11091.467795796723
Cell1148725,5128.985589457827,-4509.9463200575865
Cell1148781,-3982.0412235220338,-9879.410814904702
Cell1148968,6969.387561195132,39023.32307387424
Cell1149508,1234.3545262663915,-10627.910568788677
Cell1150028,5889.6244135739735,-5306.362809983251
Cell1150032,-9604.644973333794,14593.86190386215
Cell1150318,-13357.65481603758,-2411.198396272449
Cell1150638,9350.74796699643,-15916.066898252693
Cell1150877,-12858.882662140522,2249.5833467896105
Cell1151984,-13496.745568535665,4365.012229357972
Cell1152692,-14537.304890077694,7204.037145832034
Cell1152756,-14972.042428966091,3889.103516998379
Cell1153169,6829.412685838888,-6898.442783608093
Cell1153195,8360.569089354012,-15835.037128772647
Cell1153388,-12380.76173321603,3843.034144855796
Cell1153839,-13287.487144107019,-6627.298819875915
Cell1153933,-12751.79707855327,1891.0256337807596
Cell1154041,16354.575005336086,1245.1472794862289
Cell1154062,7021.547630424234,-370.56476659270703
Cell1154081,-3479.857533782804,6895.753228570431
Cell1154361,7001.88899864636,-13334.033655651701
Cell1154454,8884.310740713552,38605.1166564184
Cell1154583,17715.881413494324,1424.4582700216088
Cell1154606,-15667.472631329281,390.5112747151439
Cell1155849,4791.962330088454,-7678.300590829309
Cell1156026,896.0064360875347,-9463.488641566208
Cell1156403,8049.529925090927,-11369.851221822402
Cell1156489,-11780.015448436152,-1153.0636752604378
Cell1156989,-3045.2003669543833,-10829.091333417824
Cell1157658,-14706.466052415128,-2605.1021168385955
Cell1158299,-9658.583470730195,-9198.526126298157
Cell1159115,4245.593030229311,-12746.119590534532
Cell1159701,-7076.0479542599805,-9290.889669448332
Cell1159722,-5268.797014388754,-6916.7174519162545
Cell1159836,-3445.6562076559344,25601.11894030295
Cell1160019,-15754.329488118807,6.681574736908056
Cell1160289,2349.8726814725524,-6422.883627086676
Cell1160347,-757.7781995764999,-8383.50710410131
Cell1160671,-10871.358436485818,-2164.4199299157017
Cell1160846,1374.484077867722,-16008.399157051015
Cell1161094,-1127.465894850856,32670.869291255505
Cell1161331,21492.13765578747,-12476.379583164482
Cell1161374,-1673.5953403233739,29009.600544494875
Cell1161520,405.71959992805745,29491.289137803273
Cell1161604,13695.248348187828,-11779.920140386348
Cell1161659,1964.3194960963601,-5678.26461604417
Cell1161804,1059.9833156569348,-4824.014294542054
Cell1162631,-4459.825998195307,7048.884035553185
Cell1163769,5455.871439678143,4526.660724719881
Cell1163799,-8143.977501165565,-5576.109354362189
Cell1164081,-8899.583094460584,16470.355407411473
Cell1164238,5326.001803774899,7072.16174947863
Cell1164251,-8731.215063396747,16999.385597488657
Cell1164951,-15532.391023301976,4704.773048494015
Cell1165458,-12045.248570200421,1706.3035498249026
Cell1165528,-4509.739898582754,-7046.389431873428
Cell1165560,-1157.9422577827268,-14378.300049769787
Cell1165580,6320.375463534271,-14945.328805271125
Cell1165650,-11385.328822444575,-759.4625574238906
Cell1166128,1332.5939470955336,8878.266039753455
Cell1166137,-3287.0078267104163,-4770.688637173331
Cell1166417,-13990.680679565936,-4536.437642129405
Cell1166440,-14188.161430561648,-3051.592040239422
Cell1166602,22250.57571119149,-13659.45900954526
Cell1167112,-2012.6946729415374,26554.74058525082
Cell1167580,-213.42745663548024,27116.09290061647
Cell1167597,12566.140982552231,-13392.709006603387
Cell1168395,6003.632223827365,-11160.555087653023
Cell1168702,-5792.739771893027,8446.50541468598
Cell1170197,11154.120206016827,1690.334646626937
Cell1170331,-8496.712155531417,-9005.273105204147
Cell1170795,-11918.634556708384,-8394.014781651313
Cell1171020,-14976.393820656522,-180.72071483423167
Cell1171473,22397.791696991106,-13732.696538516991
Cell1171548,8796.903332511038,-17170.017925160246
Cell1172189,-9873.06343727737,-8053.642908307603
Cell1172288,3434.1008433436255,35921.39240565927
Cell1172877,6076.387548798671,-15640.653382858218
Cell1172894,21562.15563973054,-13598.517440270585
Cell1172917,-755.4256773663043,27469.606355404816
Cell1173299,4649.328099465251,31630.887038834673
Cell1173317,21817.76806663135,-10305.704211487022
Cell1173358,8789.16515542726,34376.096175020786
Cell1173406,-3975.6256574970416,-1923.504237400203
Cell1173573,-14108.179459409233,-844.8426774245679
Cell1173649,-3753.1757969892533,-5328.565918327255
Cell1174689,10725.301439226098,3566.038133413181
Cell1175248,9650.751716927316,-13410.432191451548
Cell1175335,-11263.152057287112,4929.1764598439395
Cell1175593,-12363.920394390501,2992.4740372765605
Cell1175677,-502.06128558828885,27202.894450357086
Cell1175806,-422.50295661906216,-12408.891854292498
Cell1175927,444.90954703335,4926.4276881234555
Cell1176038,4012.257164257388,-7970.94575344673
Cell1176505,-887.6775871930832,27789.225756616463
Cell1176993,20140.257358564326,-13167.269939190212
Cell1177549,2137.922146298914,-9838.908001178857
Cell1177589,8866.534309518338,35635.8079979817
Cell1177781,1201.9166845355887,37143.94137963495
Cell1178419,-12946.421421452716,10521.89885681805
Cell1178516,-4768.035637002067,24036.00327779123
Cell1178908,8249.104266063892,34013.34222282649
Cell1178968,-11823.676831610304,12834.766481222536
Cell1179085,10066.343910978272,-7611.819560797232
Cell1179860,7351.187940199032,-12133.41129668924
Cell1179998,-1634.917692442519,32585.535220030524
Cell1180013,2246.559426462268,38033.22318783772
Cell1180402,5119.62086985679,-2407.9801070918747
Cell1181183,17952.835361371017,1687.919534911239
Cell1181538,4032.174614553856,-4462.445440212781
Cell1182011,-1567.7746941994792,30643.359795287866
Cell1182273,3967.229957171314,-10539.45854073866
Cell1182290,-7013.994592568759,5820.196102789955
Cell1182560,11441.50920754449,-16635.331220218282
Cell1182696,-12224.488621123355,1942.316891971267
Cell1183065,19341.536449609193,-6422.732531482974
Cell1183444,-2373.992266333652,-7465.346505578723
Cell1183695,12276.921748394609,-4954.811253935547
Cell1184050,19346.658958169006,-12502.65926396112
Cell1184188,139.46293164722425,24811.934383817497
Cell1184528,-4022.9401944723104,-13629.37275077426
Cell1185102,5726.875765031574,5764.441533934171
Cell1185171,6899.1964653838195,-14163.62681168167
Cell1185331,5087.379750134738,-12166.752790321858
Cell1185344,3234.5158766839922,-10455.118040173415
Cell1185467,-7874.905987792654,20106.717252034658
Cell1185528,-10210.786418292559,15729.810101336243
Cell1185562,4014.9145735862,-15690.94421774152
Cell1185768,-10683.007424550417,-7881.014286307291
Cell1186433,-4182.726249087273,-7178.616326531461
Cell1186854,-11134.317117529628,-5405.354947509371
Cell1186888,-4043.0558481047938,-6008.248291313688
Cell1187681,-13064.063221988074,-2565.3566747754967
Cell1187971,505.0163852768943,-5619.082123587924
Cell1188058,-1949.6432359869636,27296.033042395935
Cell1188173,12093.220557962139,1167.8417007738333
Cell1188551,-7107.365819810056,11839.462041546396
Cell1188591,1206.0039442941643,-9276.21584394796
Cell1188676,-6092.443492985525,-12686.185210145442
Cell1189177,6800.029667354892,-1996.5555663808752
Cell1189434,20963.364764228798,-5053.244088294617
Cell1189445,-4439.929032270338,8974.637701161642
Cell1189527,5528.560120405955,6888.046487319335
Cell1189546,-6237.4140652393025,-11611.102309603124
Cell1189613,-7874.081037936656,-5611.459877634474
Cell1190199,-10891.151508523257,-5192.24456133529
Cell1190286,-12572.989061682907,-4093.2164774283615
Cell1190376,11287.316758102603,-16147.851435930494
Cell1191324,-4144.672019359679,8551.53707338183
Cell1191904,-5559.652448631479,-12352.093910826217
Cell1192068,-4738.889089911641,-12232.365366727197
Cell1192128,-11435.119734462703,-6522.926061369407
Cell1192253,-8592.446344559505,1887.7948277844366
